artist_name,track_name,track_id,album_name,album_id,release_date,popularity,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,featured_artists,type,duration,year,month,day_of_the_week
Young Thug,The Plug,7pAQttYwzK1lREc2kypKW9,I Came from Nothing 2,4k4w4MLXdY084qrbMGy9Sg,2011-12-20,15,True,0.359,0.691,A#/Bb,-9.103,Minor,0.297,0.00875,0.0,0.565,0.39,144.772,4,[],Mixtape,02:58,2011,December,Tuesday
Young Thug,"Wit Da Racks (feat. 21 Savage, Travis Scott & Yak Gotti)",6zCRHr8L3iZVglqXSoqjTy,BUSINESS IS BUSINESS (Metro's Version),1E7ibA3gXudpo1LBfzSRdh,2023-06-25,14,False,0.767,0.7,E,-7.236,Minor,0.302,0.00328,0.0,0.232,0.384,145.065,4,"['Yak Gotti', 'Travis Scott', '21 Savage']",Album Deluxe,03:46,2023,June,Sunday
Young Thug,Parade on Cleveland (feat. Drake),5xwbAjEXCRBo8tc9hfZzlT,BUSINESS IS BUSINESS (Metro's Version),1E7ibA3gXudpo1LBfzSRdh,2023-06-25,14,False,0.524,0.279,D#/Eb,-13.152,Minor,0.505,0.463,1.23e-05,0.111,0.328,82.875,4,['Drake'],Album Deluxe,03:48,2023,June,Sunday
Young Thug,Abracadabra (feat. Travis Scott),2op6TUMgfYpRMhINIjHHtd,BUSINESS IS BUSINESS (Metro's Version),1E7ibA3gXudpo1LBfzSRdh,2023-06-25,13,False,0.657,0.556,G#/Ab,-6.703,Minor,0.217,0.0392,0.0,0.115,0.407,163.185,4,['Travis Scott'],Album Deluxe,04:07,2023,June,Sunday
Young Thug,Fuck 12,6MHdSoKZsTlGG4a10Bkxq3,I Came from Nothing 2,4k4w4MLXdY084qrbMGy9Sg,2011-12-20,14,True,0.72,0.717,B,-6.982,Major,0.212,0.081,0.0,0.136,0.427,140.029,4,"['MPA Duke', 'MPA Wicced']",Mixtape,04:34,2011,December,Tuesday
Young Thug,Icy Hot (with Doja Cat),1OjmkzkFNVzK4xJyFSYYNs,Punk,4tYDU5yrBpOxg2hUuBOgBo,2021-10-14,8,False,0.906,0.516,C,-7.785,Major,0.223,0.0162,0.0,0.088,0.598,143.973,4,['Doja Cat'],Studio Album,03:36,2021,October,Thursday
Young Thug,Global Access (feat. Nate Ruess),0mUcaUkwcC0bgFQTY21imA,BUSINESS IS BUSINESS,7CLo0dKR7Zk97M2TLO8mb8,2023-06-22,9,False,0.694,0.669,D,-8.87,Major,0.347,0.337,0.0,0.134,0.324,106.014,4,['Nate Ruess'],Studio Album,02:28,2023,June,Thursday
Young Thug,Money On The Dresser,54cYeTIWuGhRIdbYn3C3vi,BUSINESS IS BUSINESS (Metro's Version),1E7ibA3gXudpo1LBfzSRdh,2023-06-25,6,False,0.888,0.665,G#/Ab,-6.933,Major,0.258,0.000109,0.025,0.105,0.448,160.015,4,[],Album Deluxe,02:13,2023,June,Sunday
Young Thug,Icy Hot (with Doja Cat),1OjmkzkFNVzK4xJyFSYYNs,Punk,4tYDU5yrBpOxg2hUuBOgBo,2021-10-14,8,False,0.906,0.516,C,-7.785,Major,0.223,0.0162,0.0,0.088,0.598,143.973,4,['Doja Cat'],Studio Album,03:36,2021,October,Thursday
Young Thug,Global Access (feat. Nate Ruess),0mUcaUkwcC0bgFQTY21imA,BUSINESS IS BUSINESS,7CLo0dKR7Zk97M2TLO8mb8,2023-06-22,9,False,0.694,0.669,D,-8.87,Major,0.347,0.337,0.0,0.134,0.324,106.014,4,['Nate Ruess'],Studio Album,02:28,2023,June,Thursday
Young Thug,Money On The Dresser,54cYeTIWuGhRIdbYn3C3vi,BUSINESS IS BUSINESS (Metro's Version),1E7ibA3gXudpo1LBfzSRdh,2023-06-25,6,False,0.888,0.665,G#/Ab,-6.933,Major,0.258,0.000109,0.025,0.105,0.448,160.015,4,[],Album Deluxe,02:13,2023,June,Sunday
Young Thug,Mad Dog,3p7CAXZNBxO8OLkrEwQ24k,BUSINESS IS BUSINESS (Metro's Version),1E7ibA3gXudpo1LBfzSRdh,2023-06-25,8,False,0.634,0.501,F#/Gb,-6.296,Minor,0.179,0.0207,0.0,0.153,0.349,159.93,4,[],Album Deluxe,03:49,2023,June,Sunday
Young Thug,Fifth Day Dead,7oYLnpYhIB9ZFhvwmRsvgb,Punk,4tYDU5yrBpOxg2hUuBOgBo,2021-10-14,10,False,0.676,0.385,D,-13.472,Major,0.304,0.219,0.0,0.102,0.189,89.879,4,[],Studio Album,02:30,2021,October,Thursday
Young Thug,Hellcat Kenny (feat. Lil Uzi Vert),4cfKvtyBNVQI0bXuwSJHbG,BUSINESS IS BUSINESS (Metro's Version),1E7ibA3gXudpo1LBfzSRdh,2023-06-25,9,False,0.934,0.523,G#/Ab,-9.342,Minor,0.279,0.0534,2.72e-06,0.0803,0.732,140.122,4,['Lil Uzi Vert'],Album Deluxe,02:34,2023,June,Sunday
Young Thug,Gucci Grocery Bag,6BM1x4uVdTZAwC7KAifU7M,BUSINESS IS BUSINESS,7CLo0dKR7Zk97M2TLO8mb8,2023-06-22,9,False,0.907,0.485,C#/Db,-6.532,Major,0.161,0.00395,5.67e-05,0.0721,0.723,145.027,4,[],Studio Album,02:55,2023,June,Thursday
Young Thug,Global Access (feat. Nate Ruess),6kL24usyrKtdvoaOs7hSNr,BUSINESS IS BUSINESS (Metro's Version),1E7ibA3gXudpo1LBfzSRdh,2023-06-25,6,False,0.694,0.669,D,-8.87,Major,0.347,0.337,0.0,0.134,0.324,106.014,4,['Nate Ruess'],Album Deluxe,02:28,2023,June,Sunday
Young Thug,Boy Back (feat. NAV),6LqW3lcaz7LtvZ4TCoTGNm,So Much Fun,5AivpkHClIpmRxheNz1TzN,2019-08-15,7,False,0.774,0.564,A,-9.017,Minor,0.218,0.0411,1.89e-06,0.367,0.385,143.019,4,['NAV'],Studio Album,03:22,2019,August,Thursday
Young Thug,Contagious,5sjSafNGHVkBwqg60T647I,Punk,4tYDU5yrBpOxg2hUuBOgBo,2021-10-14,11,False,0.56,0.516,C#/Db,-9.905,Minor,0.455,0.567,0.0,0.18,0.484,76.511,4,[],Studio Album,02:30,2021,October,Thursday
Young Thug,Gucci Grocery Bag,51nipZAKzgoeI6ac7jKeFn,BUSINESS IS BUSINESS (Metro's Version),1E7ibA3gXudpo1LBfzSRdh,2023-06-25,5,False,0.907,0.485,C#/Db,-6.532,Major,0.161,0.00395,5.67e-05,0.0721,0.723,145.027,4,[],Album Deluxe,02:55,2023,June,Sunday
Young Thug,Pacifier,3IyXIG8MURGOFR9Kp5EPvG,Pacifier,2M2ELjUh4E5XhU4NserwE1,2015-07-17,4,False,0.771,0.824,C#/Db,-5.921,Major,0.114,0.0448,0.0,0.319,0.396,116.992,4,[],Single,03:58,2015,July,Friday
